class,fine_id,filename,is_test,b_pred,b_pred_name,b_prob,b_is_tp,p_pred,p_pred_name,p_prob,p_is_tp,both_tp,b_iou_0.5,p_iou_0.5,delta_0.5,ious,mask_area_pct
UreteralOrifice,12,a1b47592.png,True,12,UreteralOrifice,0.978905439376831,True,12,UreteralOrifice,0.9999953508377075,True,True,0.18872323455426712,0.13638379001507492,-0.052339444539192204,"{'b_iou_0.3': 0.1328266689696865, 'p_iou_0.3': 0.09363489695899668, 'b_iou_0.4': 0.15651554470055462, 'p_iou_0.4': 0.10947788020073318, 'b_iou_0.5': 0.18872323455426712, 'p_iou_0.5': 0.13638379001507492, 'b_iou_0.6': 0.27794862518089725, 'p_iou_0.6': 0.19497971602434078}",6.130420684814453
UreteralOrifice,12,507d4d7d.png,True,14,ResectionScar,0.011693369597196579,False,0,LowGradePapillary,0.0004036988830193877,False,False,0.060430729668916744,0.07842085722536199,0.017990127556445246,"{'b_iou_0.3': 0.07485331098072087, 'p_iou_0.3': 0.08523587078097243, 'b_iou_0.4': 0.06809015421115065, 'p_iou_0.4': 0.08277806253203486, 'b_iou_0.5': 0.060430729668916744, 'p_iou_0.5': 0.07842085722536199, 'b_iou_0.6': 0.052437052437052434, 'p_iou_0.6': 0.07419228125306884}",5.84741735458374
ResectionScar,14,9b67345d.png,False,14,ResectionScar,0.9987667798995972,True,14,ResectionScar,0.9999995231628418,True,True,0.0037770897832817337,0.07031897265948633,0.0665418828762046,"{'b_iou_0.3': 0.021089416192175168, 'p_iou_0.3': 0.05857993270641015, 'b_iou_0.4': 0.011242057242165862, 'p_iou_0.4': 0.060684600947359016, 'b_iou_0.5': 0.0037770897832817337, 'p_iou_0.5': 0.07031897265948633, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.06946232603764331}",5.4129462242126465
ResectionScar,14,74d748e8.png,False,14,ResectionScar,0.9960262775421143,True,14,ResectionScar,0.9999997615814209,True,True,0.1660831370551913,0.0,-0.1660831370551913,"{'b_iou_0.3': 0.1306426979795198, 'p_iou_0.3': 0.0029199176678952657, 'b_iou_0.4': 0.14256051581880771, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.1660831370551913, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.21643858975998637, 'p_iou_0.6': 0.0}",10.399394035339355
ResectionScar,14,256467ba.png,False,14,ResectionScar,0.9985345602035522,True,14,ResectionScar,0.9999997615814209,True,True,0.33598117992117565,0.002927171961595504,-0.3330540079595802,"{'b_iou_0.3': 0.2648284166164961, 'p_iou_0.3': 0.020563059240039767, 'b_iou_0.4': 0.29474671669793623, 'p_iou_0.4': 0.009535336836511778, 'b_iou_0.5': 0.33598117992117565, 'p_iou_0.5': 0.002927171961595504, 'b_iou_0.6': 0.3177182561918637, 'p_iou_0.6': 0.00012380068090374498}",21.916852951049805
ResectionScar,14,8a8cb820.png,False,14,ResectionScar,0.9951683282852173,True,14,ResectionScar,0.9999998807907104,True,True,0.26486312399355877,0.0,-0.26486312399355877,"{'b_iou_0.3': 0.24400473699792757, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.2660390047074647, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.26486312399355877, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.24047263216887727, 'p_iou_0.6': 0.0}",19.71061897277832
ResectionScar,14,bafa200c.png,False,14,ResectionScar,0.9149878025054932,True,14,ResectionScar,0.9999994039535522,True,True,0.472,0.0,-0.472,"{'b_iou_0.3': 0.5111529488806122, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.5437608318890814, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.472, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.35559438650139247, 'p_iou_0.6': 0.0}",28.846460342407227
ResectionScar,14,c722469e.png,False,14,ResectionScar,0.9923197627067566,True,14,ResectionScar,0.9999998807907104,True,True,0.34269602769549234,0.19265422348779782,-0.15004180420769453,"{'b_iou_0.3': 0.3338277205839586, 'p_iou_0.3': 0.24498327759197325, 'b_iou_0.4': 0.34560906515580736, 'p_iou_0.4': 0.23643542498089495, 'b_iou_0.5': 0.34269602769549234, 'p_iou_0.5': 0.19265422348779782, 'b_iou_0.6': 0.31982898177742725, 'p_iou_0.6': 0.15906261442694983}",23.35778045654297
ResectionScar,14,d412d37a.png,False,14,ResectionScar,0.9892237782478333,True,14,ResectionScar,1.0,True,True,0.03085971912732549,0.0,-0.03085971912732549,"{'b_iou_0.3': 0.07784558013390966, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.05570102903344359, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.03085971912732549, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.01454086714029613, 'p_iou_0.6': 0.0}",9.255420684814453
ResectionScar,14,8112404c.png,False,14,ResectionScar,0.9843413233757019,True,14,ResectionScar,0.9999990463256836,True,True,0.01867265763111373,0.17773540241977906,0.15906274478866533,"{'b_iou_0.3': 0.028818732175914345, 'p_iou_0.3': 0.09337188950612586, 'b_iou_0.4': 0.023594214851689298, 'p_iou_0.4': 0.11349201455262996, 'b_iou_0.5': 0.01867265763111373, 'p_iou_0.5': 0.17773540241977906, 'b_iou_0.6': 0.012534690101757631, 'p_iou_0.6': 0.039409453506369804}",7.336176872253418
ResectionScar,14,25d8afde.png,False,14,ResectionScar,0.9959555864334106,True,14,ResectionScar,0.9999998807907104,True,True,0.0019233670236838136,0.0,-0.0019233670236838136,"{'b_iou_0.3': 0.01571152028091658, 'p_iou_0.3': 0.0017310188969562918, 'b_iou_0.4': 0.004559743974624033, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.0019233670236838136, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",7.077088832855225
ResectionScar,14,288dbac2.png,False,14,ResectionScar,0.9890919923782349,True,14,ResectionScar,0.9999998807907104,True,True,0.00666087460179554,0.0,-0.00666087460179554,"{'b_iou_0.3': 0.058265553108441094, 'p_iou_0.3': 0.0031590955626407697, 'b_iou_0.4': 0.029487613639323763, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.00666087460179554, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.0010644431631702666, 'p_iou_0.6': 0.0}",7.579320907592773
ResectionScar,14,8bd4568d.png,False,14,ResectionScar,0.994510293006897,True,14,ResectionScar,0.9999998807907104,True,True,0.015005818582715746,0.0,-0.015005818582715746,"{'b_iou_0.3': 0.06951871657754011, 'p_iou_0.3': 0.00995123051334818, 'b_iou_0.4': 0.03655177369517833, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.015005818582715746, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.009200125050243401, 'p_iou_0.6': 0.0}",9.711814880371094
ResectionScar,14,6db47719.png,False,14,ResectionScar,0.9958819150924683,True,14,ResectionScar,1.0,True,True,0.0,0.0,0.0,"{'b_iou_0.3': 0.006374010486275316, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.0008755034144633164, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.0, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",5.305325031280518
ResectionScar,14,bfa79919.png,False,14,ResectionScar,0.9958853125572205,True,14,ResectionScar,1.0,True,True,0.0,0.0,0.0,"{'b_iou_0.3': 0.008317540534849443, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.0015475883415011606, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.0, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",5.588329315185547
ResectionScar,14,5f209ef2.png,False,14,ResectionScar,0.997425377368927,True,14,ResectionScar,1.0,True,True,0.0,0.0,0.0,"{'b_iou_0.3': 0.0, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.0, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.0, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",6.014827728271484
ResectionScar,14,2880eecf.png,False,14,ResectionScar,0.9937326312065125,True,14,ResectionScar,1.0,True,True,0.0007193166491832759,0.0,-0.0007193166491832759,"{'b_iou_0.3': 0.03561378627225862, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.01275366763788785, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.0007193166491832759, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",8.918606758117676
ResectionScar,14,d6119ac4.png,False,14,ResectionScar,0.9959677457809448,True,14,ResectionScar,1.0,True,True,0.0,0.0,0.0,"{'b_iou_0.3': 0.0, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.0, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.0, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",7.565370082855225
ResectionScar,14,d08bf1da.png,False,14,ResectionScar,0.9991587400436401,True,14,ResectionScar,0.9999992847442627,True,True,0.041328763869566694,0.06797043774872086,0.026641673879154164,"{'b_iou_0.3': 0.03934211121668703, 'p_iou_0.3': 0.06352951178558525, 'b_iou_0.4': 0.03955372559436844, 'p_iou_0.4': 0.06502490917397263, 'b_iou_0.5': 0.041328763869566694, 'p_iou_0.5': 0.06797043774872086, 'b_iou_0.6': 0.03286468266288198, 'p_iou_0.6': 0.06964951110862073}",5.95703125
ResectionScar,14,745f9d54.png,False,14,ResectionScar,0.9968708157539368,True,14,ResectionScar,0.9999992847442627,True,True,0.10196941481857683,0.00025095362377032727,-0.1017184611948065,"{'b_iou_0.3': 0.08577837595334231, 'p_iou_0.3': 0.004307153913453126, 'b_iou_0.4': 0.11671009498192822, 'p_iou_0.4': 0.002021590587474225, 'b_iou_0.5': 0.10196941481857683, 'p_iou_0.5': 0.00025095362377032727, 'b_iou_0.6': 0.09863685097258386, 'p_iou_0.6': 0.0}",5.715880393981934
ResectionScar,14,10e2f4fc.png,False,14,ResectionScar,0.9791138768196106,True,14,ResectionScar,0.9999994039535522,True,True,0.02357425705932423,0.0,-0.02357425705932423,"{'b_iou_0.3': 0.05600133734536944, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.03515546206379852, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.02357425705932423, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.010944541524878138, 'p_iou_0.6': 0.0}",7.176738262176514
ResectionScar,14,69707293.png,False,14,ResectionScar,0.9926990866661072,True,14,ResectionScar,0.9999992847442627,True,True,0.07349000781511666,0.0,-0.07349000781511666,"{'b_iou_0.3': 0.07162414707288452, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.07716273513082995, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.07349000781511666, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.04141174671153258, 'p_iou_0.6': 0.0}",6.568877220153809
ResectionScar,14,e8660232.png,False,14,ResectionScar,0.997760534286499,True,14,ResectionScar,0.999998927116394,True,True,0.10883410980715928,0.0,-0.10883410980715928,"{'b_iou_0.3': 0.1289586166699048, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.13231120188864426, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.10883410980715928, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.07787762088147197, 'p_iou_0.6': 0.0}",10.582748413085938
ResectionScar,14,44c803e8.png,False,14,ResectionScar,0.9980801343917847,True,14,ResectionScar,0.9999985694885254,True,True,0.17388569866010392,0.0,-0.17388569866010392,"{'b_iou_0.3': 0.1552414432889019, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.16298023938283313, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.17388569866010392, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.21443987320428948, 'p_iou_0.6': 0.0}",12.673389434814453
ResectionScar,14,e465e94b.png,False,14,ResectionScar,0.998713493347168,True,14,ResectionScar,0.9999990463256836,True,True,0.11759129914188785,0.0,-0.11759129914188785,"{'b_iou_0.3': 0.10815895741556535, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.1121233023333254, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.11759129914188785, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.10120993656914522, 'p_iou_0.6': 0.0}",9.394929885864258
ResectionScar,14,e6feac10.png,False,14,ResectionScar,0.9981456995010376,True,14,ResectionScar,0.999997615814209,True,True,0.145291325976328,0.0,-0.145291325976328,"{'b_iou_0.3': 0.12108102968790854, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.12837378090269902, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.145291325976328, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.1655128591017023, 'p_iou_0.6': 0.0}",10.152263641357422
ResectionScar,14,cef5cfe7.png,False,14,ResectionScar,0.996572732925415,True,14,ResectionScar,0.9999996423721313,True,True,0.07641824249165739,0.0,-0.07641824249165739,"{'b_iou_0.3': 0.13834871842931445, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.11491986450275544, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.07641824249165739, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.024975288303130148, 'p_iou_0.6': 0.0}",13.163663864135742
ResectionScar,14,56be9248.png,False,14,ResectionScar,0.9986594915390015,True,14,ResectionScar,0.9999995231628418,True,True,0.045206326309824324,0.0,-0.045206326309824324,"{'b_iou_0.3': 0.10871561639043163, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.08092006900517539, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.045206326309824324, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.019831365935919054, 'p_iou_0.6': 0.0}",12.242904663085938
ResectionScar,14,b9c54522.png,False,14,ResectionScar,0.9990901947021484,True,14,ResectionScar,0.9999998807907104,True,True,0.04473527969229975,0.0,-0.04473527969229975,"{'b_iou_0.3': 0.08110364219498264, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.0644010908328089, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.04473527969229975, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.02945783953139899, 'p_iou_0.6': 0.0}",11.280293464660645
ResectionScar,14,c608e745.png,False,14,ResectionScar,0.9992371797561646,True,14,ResectionScar,1.0,True,True,0.0,0.0,0.0,"{'b_iou_0.3': 3.3122453711370936e-05, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.0, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.0, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",11.778539657592773
ResectionScar,14,e291ac6e.png,False,14,ResectionScar,0.998590886592865,True,14,ResectionScar,0.9999998807907104,True,True,0.0,0.0,0.0,"{'b_iou_0.3': 0.017765661044369215, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.008176259903766145, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.0, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",14.574697494506836
ResectionScar,14,c373b336.png,False,14,ResectionScar,0.998342752456665,True,14,ResectionScar,0.9999997615814209,True,True,0.03317328677433435,0.0005184417123389127,-0.03265484506199544,"{'b_iou_0.3': 0.03689456198636125, 'p_iou_0.3': 0.00664307443968461, 'b_iou_0.4': 0.037506861011160575, 'p_iou_0.4': 0.0033047788842022873, 'b_iou_0.5': 0.03317328677433435, 'p_iou_0.5': 0.0005184417123389127, 'b_iou_0.6': 0.014953271028037384, 'p_iou_0.6': 0.0}",9.885204315185547
